name_id	domain	kingdom	phylum	class	order	family
111367	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae
111368	Eukarya	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae
111369	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111370	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae
111371	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111372	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
111373	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae
111374	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae
111375	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111376	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clitocybaceae
111377	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
111378	Eukarya	Fungi	Ascomycota			
111380	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111381	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
111382	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111383	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111384	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
111385	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
111386	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111387	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
111388	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
111389	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111390	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111391	Eukarya	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae
111392	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae
111394	Eukarya	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Elaphomycetaceae
111395	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae
111396	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
111397	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
111399	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111400	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111401	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111402	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
111403	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae
111404	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
111405	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111406	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111407	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111408	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
111409	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
111410	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111411	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
111412	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111413	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111414	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae
111415	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae
111416	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
111417	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111418	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111419	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae
111420	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
111421	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111422	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
111423	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111429	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	
111430	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae
111431	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rigidoporaceae
111432	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	
111433	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Battarreaceae
111434	Eukarya	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Cryptobasidiaceae
111435	Eukarya	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Cryptobasidiaceae
111437	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae
111438	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae
111439	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
111440	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111443	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111444	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111445	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111446	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae
111448	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae
111449	Eukarya	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporobolomycetaceae
111450	Eukarya	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporobolomycetaceae
111451	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
111452	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
111454	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae
111455	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae
111456	Eukarya	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae
111457	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111459	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tubariaceae
111462			Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae
111463	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae
111464	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae
111465	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Phyllotopsidaceae
111466	Eukarya	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae
111467	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111468	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
111469	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111470	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae
111471	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae
111472	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae
111473	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae
111474	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
111475	Eukarya	Fungi	Basidiomycota	Agaricomycetes		
111476	Eukarya	Fungi	Basidiomycota	Agaricomycetes		
111477	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Callistosporiaceae
111479	Eukarya	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae
111485	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae
111487	Eukarya	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae
111498	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111499	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111500	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111501	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111502	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
111503	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111504	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111505	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111506	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111507	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111508	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111509	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111510	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111511	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111512	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
111513	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
111514	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae
111515	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae
111516	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Graphidales	Graphidaceae
111519	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae
111520	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae
111521	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111522	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111523	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111524	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111525	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111526	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111527	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111528	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae
111530	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Helvellaceae
111531	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111532	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111533	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae
111534	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae
111535	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Verrucosporaceae
111536	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
111539	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111540	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111541	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111543	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae
111546	Eukarya	Fungi	Zygomycota	Mortierellomycetes	Mortierellales	Mortierellaceae
111547	Eukarya	Fungi	Zygomycota	Mortierellomycetes	Mortierellales	Mortierellaceae
111548	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
111551	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111552	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111553	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111554	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
111555	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae
111556	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae
111557	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111558	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111559	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111560	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111563	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae
111564	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
111565	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Battarreaceae
111566	Eukarya	Fungi	Ascomycota	Sordariomycetes		
111567	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae
111568	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
111569	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
111571	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111572						
111573	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae
111574	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae
111575	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae
111576	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae
111578	Eukarya	Plantae				
111580	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111581	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111582	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111583	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111584	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111585	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae
111587	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111590	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111591	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111592	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Graphidales	Graphidaceae
111593	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Graphidales	Graphidaceae
111594	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae
111595	Eukarya	Fungi	Ascomycota	Lecanoromycetes		
111596	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Helvellaceae
111597	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Battarreaceae
111598	Eukarya	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae
111599	Eukarya	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amniculicolaceae
111600	Eukarya	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae
111601	Eukarya	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae
111602	Eukarya	Fungi	Ascomycota	Sordariomycetes	Annulatascales	Annulatascaceae
111603	Eukarya	Fungi	Ascomycota	Sordariomycetes	Annulatascales	Annulatascaceae
111604	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae
111605	Eukarya	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae
111607	Eukarya	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae
111608	Eukarya	Fungi	Ascomycota	Dothideomycetes	Pleosporales	
111609	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae
111610	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111611	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111612	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111613	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111614	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae
111615	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae
111616	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae
111617	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
111618	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111619	Eukarya	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae
111620	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae
111621	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae
111622	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111623	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111624	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae
111625	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
111626	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
111627	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae
111628	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111629	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae
111630	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111636	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae
111639	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae
111642	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111643	Eukarya	Fungi	Ascomycota			
111644	Eukarya	Fungi	Ascomycota			
111645	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae
111648	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111649	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae
111650		Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
111651	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
111652	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
111653	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
111654	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
111655		Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
111656	Eukarya	Fungi	Ascomycota	Lecanoromycetes		Hymeneliaceae
111657	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Discinaceae
111658	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111659	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	
111660	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae
111662	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
111663	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111664	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae
111665	Eukarya	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae
111668	Eukarya	Fungi	Ascomycota	Sordariomycetes	Xylariales	Robillardaceae
111669	Eukarya	Fungi	Ascomycota	Sordariomycetes	Xylariales	Robillardaceae
111670	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111671	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111672	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
111673	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae
111674	Eukarya	Fungi	Ascomycota			
111675	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae
111676	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae
111677	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae
111678	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111679	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111680	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
111681	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae
111682	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae
111683	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111686	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
111687	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae
111688	Eukarya	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae
111689	Eukarya	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae
111690	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
111691	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae
111692	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
111693	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
111694	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
111695	Eukarya	Fungi	Ascomycota	Leotiomycetes	Thelebolales	
111696	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae
111697	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae
111698	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
111699	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae
111700	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111701	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
111703	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
111704	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
111705	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
111706	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
111709	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Arachnopezizaceae
111710	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tarzettaceae
111711	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tarzettaceae
111712	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
111713	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
111714	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
111715	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
111716	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
111717	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
111718	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
111719	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
111720	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
111721	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
111722	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111723	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111724	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111725	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111726	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111727	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111728	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111729	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111730	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111731	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111732	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111733	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111734	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111735	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111736	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111737	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111738	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111739	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111740	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111741	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
111742	Eukarya	Fungi	Ascomycota	Pezizomycotina		
111743	Eukarya	Fungi	Ascomycota	Pezizomycotina		
111745	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
111746	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Cenangiaceae
111747	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Cenangiaceae
111748	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
111749	Eukarya	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae
111750	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae
111751	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
111752	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae
