id	text_name	author	deprecated	correct_spelling_id	synonym_id	rank
61082	Areolospora	S.C. Jong & E.E. Davis	0	NULL	NULL	9
61083	Basidiobotrys	Höhn.	0	NULL	NULL	9
61084	Muscodor	Worapong, Strobel & W.M. Hess	0	NULL	NULL	9
61085	Steganopycnis	Syd. & P. Syd.	0	NULL	NULL	9
61086	Triplicaria	P. Karst.	0	NULL	NULL	9
61087	Clypeosphaeriaceae	G. Winter	1	NULL	6436	10
61088	Acrosphaeria	Corda	1	NULL	6437	9
61089	Carnostroma	Lloyd	1	NULL	6437	9
61090	Coelorhopalon	Overeem	1	NULL	6437	9
61091	Hypoxylon	Adans.	1	NULL	6437	9
61092	Lichenagaricus	P. Micheli	1	NULL	6437	9
61095	Porodiscella	Viégas	1	NULL	6437	9
61096	Pseudoxylaria	Boedijn	1	NULL	6437	9
61097	Sclerodermatopsis	Torrend	1	NULL	6437	9
61098	Spirogramma	Ferd. & Winge	1	NULL	6437	9
61099	Xylariodiscus	Henn.	1	NULL	6437	9
61102	Cryptosordaria	De Not. ex Sacc.	1	NULL	6438	9
61103	Entosordaria	Speg.	1	NULL	6438	9
61104	Maurinia	Niessl	1	NULL	6438	9
61105	Myconeesia	Kirschst.	1	NULL	6438	9
61106	Neesiella	Kirschst.	1	NULL	6438	9
61107	Paranthostomella	Speg.	1	NULL	6438	9
61108	Phaeophomatospora	Speg.	1	NULL	6438	9
61109	Anthostomelloides	Tibpromma & K.D. Hyde	0	NULL	NULL	9
61110	Arthroxylaria	Seifert & W. Gams	1	NULL	6437	9
61111	Ascotricha	Berk.	0	NULL	6445	9
61112	Astrocystis	Berk. & Broome	0	NULL	NULL	9
61114	Collodiscula	I. Hino & Katum.	0	NULL	6444	9
61115	Coniolariella	Dania García et al.	0	NULL	NULL	9
61116	Emarcea	Duong, Jeewon & K.D. Hyde	0	NULL	NULL	9
61118	Euepixylon	Füisting	0	NULL	NULL	9
61119	Helicogermslita	Lodha & D. Hawksw.	0	NULL	NULL	9
61120	Hypocreodendron	Henn.	0	NULL	6442	9
61123	Lunatiannulus	Daranag., Camporesi & K.D. Hyde	0	NULL	NULL	9
61129	Squamotubera	Henn.	0	NULL	NULL	9
61131	Vamsapriya	Gawas & Bhat	0	NULL	NULL	9
61132	Virgaria	Nees	0	NULL	6439	9
61133	Wawelia	Namysł.	0	NULL	NULL	9
61134	Brunneiperidium	Daranag., Camporesi & K.D. Hyde	0	NULL	NULL	9
61135	Halorosellinia	Whalley, E.B.G. Jones, K.D. Hyde & Læssøe	0	NULL	NULL	9
61136	Ascovirgaria	J.D. Rogers & Y.M. Ju 2002	1	NULL	6439	9
61137	Dematophora	R. Hartig	1	NULL	3555	9
61138	Vrikshopama	D. Rao & P.Rag. Rao	1	NULL	3555	9
61139	Pedisordaria	Clem.	1	NULL	6440	9
61146	Poroniopsis	Speg.	1	NULL	6442	9
61149	Dicyma	Boulanger	1	NULL	6445	9
61150	Gonytrichella	Emoto & Tubaki	1	NULL	6445	9
61151	Puciola	De Bert.	1	NULL	6445	9
61152	Cortinarius cinnamomeoluteus	P.D. Orton	0	NULL	100	4
61156	Cortinarius vernalisierraensis	Bojantchev, Ammirati, Niskanen & Liimat.	0	NULL	NULL	4
61159	Cortinarius valgus	Fr.	0	NULL	NULL	4
61160	Cortinarius valgus group		0	NULL	NULL	16
61162	Psilocybe gigaspora		1	NULL	6450	4
61163	Boletus varipes		1	338	6452	4
61164	Lactifluus panuoides	(Singer) De Crop	0	NULL	6453	4
61165	Lactifluus panuoides group		0	NULL	NULL	16
61167	Porotheleaceae	Murrill	0	NULL	NULL	10
61168	Amanita baccata	(Fr.) Gillet	0	NULL	NULL	4
61169	Amanita zayantensis	C.F. Schwarz nom. prov.	0	NULL	9433	4
61170	Rhizopogon bacillisporus		0	NULL	NULL	4
61171	Agaricus sylvicola group		0	NULL	NULL	16
61172	Marasmius heinemannianus group		0	NULL	NULL	16
61174	Gandoderma		1	790	5554	9
61175	Enerthenema melanospermum	T. Macbr. & G.W. Martin	0	NULL	NULL	4
61176	Dictydium		0	NULL	NULL	9
61177	Dictydium cancellatum		1	NULL	6455	4
61178	Pseudotrichia		0	NULL	NULL	9
61179	Pseudotrichia viburnicola	(P.Crouan & H. Crouan) Rossman	0	NULL	NULL	4
61180	Austroboletus austrovirens	N.A. Fechner, Bougher, Bonito & Halling	0	NULL	NULL	4
61181	Macowanites pilosus	(Zeller & C.W. Dodge) Trappe, T. Lebel & Castellano	0	NULL	6458	4
61182	Macowanites russuloides	(Setch.) Trappe, T. Lebel & Castellano	0	NULL	6459	4
61183	Lactarius lactarioides	(Zeller) P.M. Kirk	0	NULL	6463	4
61184	Lactarius variegatus	(Thiers) P.M. Kirk	0	NULL	2604	4
61187	Austroboletus viscidoviridis	N.A. Fechner, Bonito, T. Lebel & Halling	0	NULL	NULL	4
61189	Leucocoprinus birnbaumii group		0	NULL	NULL	16
61190	Leocarpus fragilus		1	NULL	6465	4
61191	Cortinarius carneipallidus	Harrower & E. Horak	0	NULL	NULL	4
61192	Psathyrella prona group		0	NULL	NULL	16
61193	Turbinellus floccosus group		0	NULL	6466	16
61194	Cordyceps caloceroides	Berk. & M.A. Curtis	0	NULL	6467	4
61195	Lentinellus brunnescens group		0	NULL	NULL	16
61196	Cordyceps "sp-TL11464"		0	NULL	NULL	4
61197	Camarophyllopsis deceptiva	(A.H. Sm. & Hesler) Bon	0	NULL	6468	4
61198	Cortinarius rubicundus	Bidaud, Moënne-Locc. & Reumaux	1	NULL	9406	4
61200	Geoglossum uliginosum	Hakelier	0	NULL	NULL	4
61201	Suillus grevillei var. grevillei		0	NULL	6469	2
61202	Suillus grevillei var. proximus	(A.H. Smith & Thiers) W. Klofac	0	NULL	6470	2
61203	Suillus grevillei var. badius	Singer	0	NULL	6471	2
61205	Hygrocybe phaeococcinea	(Arnolds) Bon	0	NULL	8710	4
61206	Inonotus obliquus	(Fr.) Pilát	0	NULL	10050	4
61208	Clafulinopsis		1	769	3700	9
61209	Clafulinopsis fusiformis		1	1742	3039	4
61210	Amanita cyclops	Tulloss, Kudzma & Wasilewski nom. prov.	0	NULL	NULL	4
61211	Marasmius lachnophyllus	(Berk.) Morgan	0	NULL	NULL	4
61212	Inocephalus lagenicystis	(Hesler) T.J. Baroni	1	NULL	7026	4
61213	Agaricus reducibulbus	Kerrigan	0	NULL	NULL	4
61215	Cantharellus pseudoclavatus	A.H. Sm.	0	NULL	6475	4
61216	Coprinopsis friesii group		0	NULL	NULL	16
61217	Otidea brunneoparva		0	NULL	NULL	4
61218	Tineidae		1	NULL	9696	10
61219	Scardiinae		1	NULL	9696	9
61221	Fomitopsis ponderosa group		1	NULL	8843	16
61223	Agaricus didymus	Kerrigan	0	NULL	NULL	4
61226	Gymnopus confluens subsp. campanulatus	(Peck) R.H. Petersen	1	NULL	7279	3
61228	Psilocybe coprophilia		1	3480	2720	4
61229	Xanthoconium montaltoense	Wolfe	0	NULL	NULL	4
61230	Xerocomoideae	Singer	0	NULL	NULL	10
61231	Craterellus venosus	R.H. Petersen	0	NULL	NULL	4
61232	Laetiporus huronensis	Burds. & Banik	1	19362	6479	4
61233	Paxillis involuts		1	419	6482	4
61234	Paxillis		1	853	6481	9
61235	Entoloma watsonii	(Peck) Noordel.	0	NULL	7214	4
61236	Peronospora belbahrii		0	NULL	NULL	4
61238	Agaricus bohusii	Bon	0	NULL	NULL	4
61239	Daedaleaceae		1	NULL	6483	10
61240	Piptoporaceae		1	NULL	6483	10
61241	Hapalopilaceae	Jülich	1	NULL	6484	10
61242	Bjerkanderaceae	Jülich	1	NULL	6484	10
61244	Cerrenaceae	Miettinen, Justo & Hibbett	0	NULL	NULL	10
61245	Panaceae	Miettinen, Justo & Hibbett	0	NULL	NULL	10
61246	Rigidoporaceae	Jülich	0	NULL	9963	10
61247	Tremellodendron merismatoides	(Schw.) Burt	0	NULL	NULL	4
61250	Cryptoporaceae	Jülich	1	NULL	3512	10
61251	Echinochaetaceae	Jülich	1	NULL	3512	10
61252	Fomitaceae	Jülich	1	NULL	3512	10
61254	Microporaceae	Jülich	1	NULL	3512	10
61257	Sparsitubaceae	Jülich	1	NULL	3512	10
61258	Lophariaceae	Boidin, Mugnier & Canales	1	NULL	3512	10
61259	Trametaceae	Boidin, Mugnier & Canales	1	NULL	3512	10
61262	Biannularia		1	NULL	NULL	9
61264	Entoloma cyanonigrum	(Hongo) Hongo	0	NULL	NULL	4
61265	Agaricus zelleri	Kerrigan	0	NULL	6487	4
61266	Panaleous		1	134	9982	9
61267	Panaleous foenisecii		1	135	605	4
61268	Clitocybe odora var. alba		0	NULL	NULL	2
61269	Rhizocybe rhizoides	(H.E. Bigelow & Hesler) Vizzini, G. Moreno & P. Alvarado	0	NULL	NULL	4
61271	Phellenus		1	446	3613	9
61273	Hygrocybe conica f. carbonaria	(Hongo) Hongo	0	NULL	NULL	1
61274	Cortinarius bridgei	Ammirati, Niskanen, Liimat., Bojantchev & Fang	0	NULL	NULL	4
61276	Fomitiporella americana	Y.C. Dai, X.H. Ji & Vlasák	0	NULL	NULL	4
61277	Fomitiporella inermis	(Ellis & Everh.) Murrill	0	NULL	NULL	4
61278	Fomitiporella micropora	Y.C. Dai, X.H. Ji & Vlasák	0	NULL	NULL	4
61279	Fomitiporella subinermis	Y.C. Dai, X.H. Ji & Vlasák	0	NULL	NULL	4
61280	Fomitiporella sinica	Y.C. Dai, X.H. Ji & Vlasák	0	NULL	NULL	4
61281	Fomitiporella chinensis	(Pilát) Y.C. Dai, X.H. Ji & Vlasák	0	NULL	6488	4
61282	Phellinus chinensis		1	NULL	6488	4
61283	Inonotus chinensis	Pilát	1	NULL	6488	4
61284	Fomitiporella resupinata	(Douanla-Meli & Ryvarden) Y.C. Dai, X.H. Ji & Vlasák	0	NULL	6489	4
61285	Phylloporia resupinata		1	NULL	6489	4
61286	Fomitiporella tenuissima	(H.Y. Yu, C.L. Zhao & Y.C. Dai) Y.C. Dai, X.H. Ji & Vlasák	0	NULL	6490	4
61287	Inonotus tenuissimus		1	NULL	6490	4
61288	Entoloma formosa		0	NULL	NULL	4
61289	Rigidoporus sanguinolentus	(Alb. & Schwein.) Donk	1	NULL	6953	4
61290	Ganoderma lucidum	sensu S.C. Teng	1	NULL	6491	4
61291	Orthilia		0	NULL	NULL	9
61292	Orthilia secunda	(L.) House	0	NULL	NULL	4
61293	Psylocibes		1	NULL	10113	9
61294	Psylocibes lanceolata		1	3486	2692	4
61295	Lactifluus subg. Gerardii	(A.H. Sm. & Hesler) D. Stubbe	1	40876	4173	8
61297	Parvixerocomus aokii	(Hongo) G. Wu, N.K. Zeng & Zhu L. Yang	0	NULL	NULL	4
61298	Hypholoma subochraceum	A.H. Sm.	0	NULL	6492	4
61299	Protostropharia luteonitens	(Fr.) Redhead	0	NULL	2927	4
61300	Marasmiellus tenerrimus	(Berk. & M.A. Curtis) Singer	0	NULL	NULL	4
61302	Retiboletus fuscus	(Hongo) N.K. Zeng & Zhu L. Yang	0	NULL	6493	4
61304	Cribraria persoonii	Nann.-Bremek.	0	NULL	NULL	4
61305	Cribraria microcarpa	(Schrad.) Pers.	0	NULL	NULL	4
61307	Amanita kitamagotake	N. Endo & A. Yamada	0	NULL	NULL	4
61308	Stemonitis	Splendens	1	NULL	3436	9
61309	Schenella microspora	G.W. Martin	0	NULL	NULL	4
61310	Agaricus baileyi	Berk. & Broome	1	NULL	6495	4
61311	Flammula baileyi	(Berk. & Broome) Sacc.	1	NULL	6495	4
61312	Sillia ferruginea	(Pers.) P. Karst.	0	NULL	7421	4
61313	Cortinarius alpinus	Boud.	0	NULL	NULL	4
61315	Pholiota squarosa		1	3356	6496	4
61316	Armillaria aotearoa	Hood & Ramsfield	0	NULL	NULL	4
61318	Puccinia bouvardiae	Griffiths	0	NULL	NULL	4
61319	Tricholoma saponaceus		1	28	6499	4
61320	Porphyrellus alboater	(Schwein.) E.-J. Gilbert	1	NULL	6501	4
61321	Hyalorbilia erythrostigma	(W. Phillips) Baral & G. Marson	0	NULL	NULL	4
61322	Hygrocybe chlorophana group		0	NULL	6636	16
61323	Orbilia	"OC-2170126"	1	NULL	6326	9
61324	Orbilia	OC-2170126	1	NULL	6326	9
61325	Orbilia "oc2170430"		1	NULL	6326	4
61326	Orbilia "oc2170330"		1	NULL	6326	4
61327	Orbilia "oc2170313"		1	NULL	6326	4
61328	Orbilia "oc2170328"		1	NULL	6326	4
61329	Suillus asiaticus	(Singer) Kretzer & T.D. Bruns	0	NULL	6502	4
61330	Retiboletus fuscus	sensu Kuo	1	NULL	8927	4
61331	Delicatula dorothea		1	NULL	6503	4
61334	Hygrocybe mephitica	(Peck) Courtec.	0	NULL	NULL	4
61335	Orbilia "oc2170128"		1	NULL	6326	4
61337	Lyophyllum ambustum	(Fr.) Singer	0	NULL	6506	4
61338	Lyophyllum anthracophilum	(Lasch) M. Lange & Sivertsen	0	NULL	3757	4
61339	Lyophyllum striipileum	(Fr.) Kühner & Romagn. ex Kalamees	0	NULL	6507	4
61340	Cantharellus lateritius group		0	NULL	NULL	16
61341	Phyllobaeis	Kalb & Gierl	0	NULL	NULL	9
61343	Gymnopilus junonius group		0	NULL	6304	16
61344	Russla		1	22603	7124	9
61347	Hypomyces viridigriseus	K. Põldmaa & Samuels	0	NULL	NULL	4
61351	Lactarius subvernalis var. subvernalis		0	NULL	NULL	2
61352	Lamelloclavaria petersenii	Adamčík & Birkebak	0	NULL	NULL	4
61353	Lamelloclavaria	Birkebak & Adamčík	0	NULL	NULL	9
61355	Hyalorbilia "oc2170823"		1	NULL	6686	4
61356	Sarcogyne fallax	H. Magn.	0	NULL	NULL	4
61357	Acarospora placodiiformis	H. Magn.	0	NULL	NULL	4
61358	Mycena silvae-nigrae	Maas Geest. & Schwöbel	0	NULL	NULL	4
61359	Hapalopilua	Croceus	1	19373	5063	9
61360	Lessinum	Subleucophaeum	1	21654	6509	9
61362	Pluteus thompsonii		1	6575	2675	4
61364	Xeromphalina subg. Heimiomyces	(Singer) Singer	1	NULL	6510	8
61366	Pleurocollybia cibaria	Singer	1	NULL	6513	4
61367	Gerhardtia cibaria	(Singer) Matheny, Sánchez-García & T.J. Baroni	0	NULL	6513	4
61368	Pleurocollybia praemultifolia	(Murrill) Singer	1	NULL	9684	4
61369	Pleurocollybia brunescens	(Earle) Singer	0	NULL	NULL	4
61370	Pleurocollybia apoda	Singer	0	NULL	NULL	4
61371	Pleurocollybia pulcherrima	Singer	0	NULL	NULL	4
61372	Pleurocollybia paradoxa	Singer	0	NULL	NULL	4
61373	Ramaria flava var. flava	(Schaeff.) Quél.	0	NULL	6514	2
61374	Clitocybe	sensu lato	0	NULL	6534	16
61375	Galerina subg. Galerina		0	NULL	NULL	8
61376	Galerina subg. Naucoriopsis	Kühner ex Gulden	0	NULL	NULL	8
61377	Galerina subg. Mycenopsis	(A.H. Sm. & Singer) Bon	0	NULL	NULL	8
61378	Cladonia ochroclora		1	5958	1115	4
61379	Lamelloporus	Ryvarden	0	NULL	NULL	9
61380	Lamelloporus americanus	Ryvarden	0	NULL	5333	4
61383	Ascorhizoctonia	Chin S. Yang & Korf	0	NULL	NULL	9
61384	Ascorhizoctonia praecox	Chin S. Yang & Korf	0	NULL	NULL	4
61385	Haematostereum	Pouzar	1	NULL	6516	9
61387	Aphelaria subglobispora	P. Roberts	0	NULL	NULL	4
61389	Phylloporia frutica group		0	NULL	NULL	16
61390	Cerioporus sqamous		1	22781	7059	4
61391	Loweomyces fracitipes		1	29203	3477	4
61392	Entoloma mammosum	(L.) Hesler	0	NULL	6612	4
61394	Hemiomyces		1	39969	6510	9
61395	Crepidotus cystidiosus		0	NULL	NULL	4
61396	Trametes orientalis	(Yasuda) Imazeki	0	NULL	NULL	4
61397	Cortinarius sect. Malachii		0	NULL	NULL	7
61398	Polyporous	Umbellatus	1	16685	3374	9
61399	Plicariella	(Sacc.) Rehm	0	NULL	NULL	9
61400	Plicariella scabrosa	(Cooke) Spooner	0	NULL	6517	4
61401	Peziza scabrosa	Cooke	1	NULL	6517	4
61402	Phaeopezia	(Vido) Sacc.	0	NULL	9736	9
61403	Phaeopezia scabrosa	(Cooke) Sacc.	1	NULL	6517	4
61404	Scabropezia		1	NULL	NULL	9
61405	Scabropezia scabrosa	(Cooke) Dissing & Pfister	1	NULL	6517	4
61406	Fuligo muscorum	Alb. & Schwein.	0	NULL	NULL	4
61407	Resupinatus porosus	M.P. Martín, Lodge & Thorn	0	NULL	NULL	4
61408	Hypomyces tubariicola	(W. Gams) Zare & W. Gams	0	NULL	3130	4
61409	Cenangiaceae	Rehm	0	NULL	9844	10
61410	Catathelasmataceae	Wasser	1	NULL	6530	10
61411	Thuemenidium atropurpureum	(Batsch) Kuntze	0	NULL	4029	4
61412	Thuemenidium	Kuntze	0	NULL	NULL	9
61414	Amanita "daimonioctantes"		1	31162	6519	4
61417	Ramaria chocoensis	Ch. Hahn & Christan	0	NULL	NULL	4
61419	Inonotus patouillardii	(Rick) Imazeki	0	NULL	6520	4
61420	Polystictus patouillardii	Rick	1	NULL	6520	4
61421	Xanthochrous patouillardii	(Rick) Pat. & R. Heim	1	NULL	6520	4
61422	Xanthochrous radiatovelutinus	Pat.	1	NULL	6520	4
61424	Polyporus patouillardii	Rick	1	NULL	6520	4
61425	Oudemansiella subnigra	Singer	0	NULL	6522	4
61426	Oudemansiella pseudoradicata	M.M. Moser	0	NULL	6523	4
61427	Omphalotaceae	Bresinsky	0	NULL	NULL	10
61428	Mycena flavovirens	Sacc.	0	NULL	6524	4
61429	Mycena roseoflava	G. Stev.	0	NULL	6525	4
61430	Denrocollybia		1	4937	6526	9
61431	Denrocollybia racemosa		1	4938	513	4
61432	Gymnopus sect. Vestipedes	(Fr.) Antonín, Halling & Noordel.	0	NULL	NULL	7
61434	Heimiomyces tenuipes	(Schwein.) Singer	0	NULL	6363	4
61435	Heimiomyces fulvipes	(Murrill) Singer	0	NULL	4761	4
61436	Tricholomopsis aurea	(Beeli) Desjardin & B.A. Perry	0	NULL	6529	4
61438	Xeromphalina enigmatica	K.W. Hughes & R.H. Petersen	0	NULL	NULL	4
61439	Biannulariaceae	Jülich	0	NULL	6530	10
61440	Erysiphe aggregata	(Peck) Farl.	0	NULL	NULL	4
61441	Gnaoderma		1	790	5554	9
61442	Gnaoderma sessile		1	22926	6812	4
61443	Postia subg. Cyanosporus	(McGinty) V. Papp	1	NULL	6882	8
61444	Postia africana	(Ryvarden) V. Papp	0	NULL	NULL	4
61445	Postia cylindrica	H.S. Yuan	0	NULL	NULL	4
61446	Scutellina setosa		1	30663	6537	4
61448	Sebacina encrustans		1	3716	6532	4
61450	Amanita alpinicola	C.L. Cripps & J. Lindgr.	0	NULL	6533	4
61451	Gymnopus sublaccatus	R.H. Petersen	1	NULL	9477	4
61452	Gimnopilus		1	798	6307	9
61453	Gimnopilus junonius		1	2412	6034	4
61454	Entoloma sarcopum	Nagas. & Hongo	0	NULL	NULL	4
61455	Corallonectria	C. Herrera & P. Chaverri	0	NULL	NULL	9
61456	Corallonectria jatrophae	(Möller) C. Herrera & P. Chaverri	0	NULL	8825	4
61457	Alnicola alnetorum	(Maire) Romagn.	0	NULL	NULL	4
61458	Alnicola salicis	(P.D. Orton) Bon	0	NULL	NULL	4
61459	Hebeloma luteicystidiatum	Beker, Vesterh. & U. Eberh.	0	NULL	NULL	4
61462	Puccinia elephantopi-spicati	Pat.	0	NULL	NULL	4
61463	Scutellina		1	NULL	10109	9
61464	Leucoagaricus griseodiscus	(Bon) Bon & Migl.	0	NULL	NULL	4
61465	Metacordyceps neogunnii	T.C. Wen & K.D. Hyde	0	NULL	NULL	4
61466	Tricholomopsis formosus		1	21365	6538	4
61467	Hypocrella hirsuta	P. Chaverri & K.T. Hodge	0	NULL	NULL	4
61469	Leccinum subsect. Pallida	Smith, Thiers, & Watling	0	NULL	NULL	6
61470	Taxodiomyia		0	NULL	NULL	9
61471	Taxodiomyia cupressiananassa	Osten Sacken	1	NULL	9696	4
61472	Xlyaria		1	903	6437	9
61473	Xlyaria hypoxlyon		1	4	3692	4
61475	Peziza proteana f. sparassoides		1	NULL	9343	1
61476	Lactarius circellatus f. distantifolius	Hongo	0	NULL	NULL	1
61478	Cordyceps	KOH clade Chirivi et al.	0	NULL	NULL	16
61479	Trechispora christiansenii		0	NULL	NULL	4
61480	Coprinopsis alopecia	(Lasch) La Chiusa & Boffelli	0	NULL	NULL	4
61481	Xylaria poieti		1	30300	6541	4
61482	Pluteus nigrolineatus	Murrill	0	NULL	NULL	4
61484	Hypomyces succineus	Rogerson & Samuels	0	NULL	8990	4
61485	Elmerina cladophora	(Berk.) Bres.	0	NULL	NULL	4
61486	Protodaedalea	Imazeki	0	NULL	NULL	9
61487	Protodaedalea hispida	Imazeki	1	NULL	6542	4
61488	Elmerina hispida	(Imazeki) Y.C. Dai & L.W. Zhou	1	NULL	6542	4
61489	Protodaedalea foliacea	(Pat.) Sotome & T. Hatt.	0	NULL	6542	4
61490	Elmerina holophaea	(Pat.) Parmasto	1	NULL	6542	4
61491	Cladonia pyx		1	8719	6543	4
61495	Stilbocrea gracilipes	(Tul. & C. Tul.) Samuels & Seifert	0	NULL	6544	4
61497	Tramates		1	889	9695	9
61498	Lentinus eugrammus	(Mont.) Fr.	1	NULL	4061	4
61499	Flammulaster erinaceella		1	16011	4093	4
61501	Phyllotop		1	858	7267	9
61503	Psytharella		1	864	9438	9
61504	Xylaria polymorpha	(Pers.) Grev.	0	NULL	NULL	4
61505	Xylaria cubensis group	J.D. Rogers	0	NULL	NULL	16
61506	Xylaria furcata group	J.D. Rogers	0	NULL	NULL	16
61507	Xylaria pyramidata group	J.D. Rogers	0	NULL	NULL	16
61509	Xylaria corniformis group	Læssøe	0	NULL	NULL	16
61510	Xylaria hypoxylon	(L.) Grev.	0	NULL	NULL	4
61511	Xylaria aristata	Mont.	0	NULL	NULL	4
61513	Trametes warnieri	(Durieu & Mont.) Zmitr., Wasser & Ezhov	0	NULL	6545	4
61514	Otidea minor		0	NULL	NULL	4
61515	Conocybe moseri	Watling	0	NULL	NULL	4
61516	Mollisia depressula	Gminder	0	NULL	NULL	4
61517	Apostemidium	(P. Karst.) P. Karst.	0	NULL	NULL	9
61518	Apostemidium fiscellum	(P. Karst.) P. Karst.	1	NULL	6547	4
61519	Ophiocordyceps kimflemingiae	Araújo, H.C. Evans & D.P. Hughes	0	NULL	NULL	4
61520	Hymenostilbe camponoti	Mains	1	NULL	6548	4
61521	Ophiocordyceps camponoti	(Mains) B. Shrestha, G.H. Sung & Spatafora	0	NULL	6548	4
61525	Tramates versicolor		1	42	4152	4
61526	Leccinellum griseum	(Quél.) Bresinsky & Manfr. Binder	0	NULL	2984	4
61527	Pluteus depauperatus	Romagn.	1	NULL	3117	4
61528	Acryria		1	4169	6552	9
61529	Acryria cinerea		1	5860	6550	4
61530	Acryria denudata		1	4170	6551	4
61531	Acryria nutans		1	17920	4160	4
61532	Lyophyllum crassifolium	(Sacc.) Singer	0	NULL	NULL	4
61533	Eutypella cerviculata	(Fr.) Sacc.	0	NULL	NULL	4
61536	Grammothele boliviana	Karasiński	0	NULL	NULL	4
61537	Hexagonia glabra	(P. Beauv.) Ryvarden	1	NULL	6554	4
61538	Hydnopolyporus	D.A. Reid	1	NULL	9652	9
61539	Amanita "sp-MD01"	Tulloss crypt. temp.	0	NULL	NULL	4
61540	Hydroput		0	NULL	NULL	9
61541	Hydroput marginellus		1	4265	6555	4
61542	Amanita "sp-61"	Tulloss, Kudzma & Wasilewski crypt. temp.	0	NULL	NULL	4
61543	Lecidea fuscoatra group		0	NULL	NULL	16
61544	Nematoida		0	NULL	NULL	9
61545	Coltricia duportii group		0	NULL	NULL	16
61546	Baudoinia antilliensis	J.A. Scott & Unter.	0	NULL	NULL	4
61547	Baudoinia	J.A. Scott & Unter.	0	NULL	NULL	9
61548	Baudoinia caledoniensis	J.A. Scott & Unter.	0	NULL	NULL	4
61549	Baudoinia compniacensis	(Richon) J.A. Scott & Unter.	0	NULL	NULL	4
61550	Baudoinia orientalis	J.A. Scott & Unter.	0	NULL	NULL	4
61551	Baudoinia panamericana	J.A. Scott & Unter.	0	NULL	NULL	4
61552	Cantharellus subg. Parvocantharellus	Eyssart. & Buyck	0	NULL	NULL	8
61554	Trichiidae		0	NULL	NULL	9
61555	Lycoperdon asperum	(Lév.) Speg.	0	NULL	NULL	4
61556	Hymenoscyphus virgultorum	(Fr.) W. Phillips	1	NULL	7049	4
61557	Auritella robusta	Matheny, Bougher & G.M. Gates	0	NULL	NULL	4
61558	Auritella brunnescens	Matheny & Bougher	0	NULL	NULL	4
61559	Auritella serpentinocystis	Matheny, Trappe & Bougher ex Matheny & Bougher	0	NULL	8542	4
61560	Auritella geoaustralis	Matheny & Bougher	0	NULL	NULL	4
61561	Auritella chamaecephala	Matheny, O.K. Mill. & Bougher ex Matheny & Bougher	0	NULL	8545	4
61562	Auritella erythroxa	(De Seynes) Matheny & Bougher	0	NULL	8543	4
61563	Auritella dolichocystis	Matheny, Trappe & Bougher ex Matheny & Bougher	0	NULL	8544	4
61564	Laeticorticium roseum group		1	NULL	6732	16
61565	Laeticorticium lombardiae	M.J. Larsen & Gilb.	1	NULL	6556	4
61566	Corticium lombardiae	(M.J. Larsen & Gilb.) Boidin & Lanq.	0	NULL	6556	4
61567	Macrolepiota fuligineosquarrosa	Malençon	0	NULL	NULL	4
61568	Rubroboletus demonensis	Vasquez, Simonini, Svetasheva, Mikšík & Vizzini	0	NULL	NULL	4
61569	Septobasidium bogoriense	Pat.	0	NULL	NULL	4
61570	Uredinella	Couch	0	NULL	NULL	9
61571	Hexagonia papy		0	NULL	NULL	4
61572	Radulon		1	27329	6557	9
61573	Radulon copelandii		1	29109	5464	4
61577	Lentinoda		1	4286	6558	9
61578	Lentinoda edodes		1	4287	3052	4
61579	Agaricus subsect. Hondenses	Kerrigan	0	NULL	NULL	6
61580	Subantrodia	Audet	0	NULL	NULL	9
61581	Subantrodia juniperina	(Murrill) Audet	0	NULL	6559	4
61582	Limacella illinata		1	41268	2966	4
61583	Limacella illinata var. rubescens		1	61584	6560	2
61584	Limacella illinita var. rubescens	H.V. Sm.	0	NULL	6560	2
61587	Nectriaceae	Tul. & C. Tul.	0	NULL	NULL	10
61588	Lachnum lachnoderma	(Berk.) G.G. Hahn & Ayers	0	NULL	NULL	4
61589	Gloeophyllum erubescens	(Berk.) Popoff	0	NULL	6565	4
61590	Nectria cinnabarina	(Tode) Fr.	0	NULL	7996	4
61591	Nectria nigrescens	Cooke	0	NULL	NULL	4
61592	Rhodocybe lateritia	T.J. Baroni & G.M. Gates	0	NULL	6566	4
61594	Rhodocybe pseudopiperita	T.J. Baroni & G.M. Gates	0	NULL	6567	4
61595	Rhodocybe paurii	(T.J. Baroni, Moncalvo, R.P. Bhatt & S.L. Stephenson) Noordel. & Co-David	0	NULL	6568	4
61596	Lanmaoa pallidorosea	(Both) Raspé & Vadthanarat	0	NULL	7020	4
61597	Chanterellus	Adams. ex. Fr.	1	479	9574	9
61598	Pynoporellus		1	1298	6569	9
61599	Pynoporellus alboutens		1	1299	3109	4
61600	Porphyrellus olivaceobrunneus	(Zeller & F.D. Bailey) Klofac	0	NULL	6570	4
61601	Araneomorphae		0	NULL	NULL	10
61602	Arthrophaga	K.T. Hodge & A.E. Hajek	0	NULL	NULL	9
61603	Arthrophaga myriapodina	K.T. Hodge & A.E. Hajek	0	NULL	NULL	4
61605	Inocybe quietiodor	Bon	1	NULL	7791	4
61606	Antrodia multiformis	J. Vlasák	0	NULL	NULL	4
61607	Porhyrellus		1	4028	401	9
61608	Chromocyphella lamellata	G. Moreno & Olariaga	0	NULL	NULL	4
